asin,sku,price,quantity,currency,sale-price,sale-from-date,sale-through-date,restock-date,minimum-seller-allowed-price,maximum-seller-allowed-price,fulfillment-channel,handling-time
1912248212,SKU_1912248212_1751689273,1770,2,JPY,,,,,1670,1870,,10
162963574X,SKU_162963574X_1751689276,2230,2,JPY,,,,,2130,2330,,10
1684126487,SKU_1684126487_1751689288,6700,2,JPY,,,,,6600,6800,,10
1914092724,SKU_1914092724_1751689299,5510,2,JPY,,,,,5410,5610,,10
1908126248,SKU_1908126248_1751689305,3220,2,JPY,,,,,3120,3320,,10
1909416266,SKU_1909416266_1751689321,15150,2,JPY,,,,,15050,15250,,10
0821384562,SKU_0821384562_1751689324,6830,2,JPY,,,,,6730,6930,,10
1510723757,SKU_1510723757_1751689330,3030,2,JPY,,,,,2930,3130,,10
1608872351,SKU_1608872351_1751689339,3680,2,JPY,,,,,3580,3780,,10
0735216959,SKU_0735216959_1751689357,3470,2,JPY,,,,,3370,3570,,10
1785635018,SKU_1785635018_1751689366,1860,2,JPY,,,,,1760,1960,,10
1250275741,SKU_1250275741_1751689369,2480,2,JPY,,,,,2380,2580,,10
1784783137,SKU_1784783137_1751689378,1840,2,JPY,,,,,1740,1940,,10
1681776537,SKU_1681776537_1751689381,4650,2,JPY,,,,,4550,4750,,10
1250085098,SKU_1250085098_1751689387,4220,2,JPY,,,,,4120,4320,,10
1541758005,SKU_1541758005_1751689390,3100,2,JPY,,,,,3000,3200,,10
0385544928,SKU_0385544928_1751689406,3630,2,JPY,,,,,3530,3730,,10
0825308968,SKU_0825308968_1751689409,3580,2,JPY,,,,,3480,3680,,10
1932634665,SKU_1932634665_1751689418,9340,2,JPY,,,,,9240,9440,,10
0792374193,SKU_0792374193_1751689423,21950,2,JPY,,,,,21850,22050,,10
1455567329,SKU_1455567329_1751689435,2830,2,JPY,,,,,2730,2930,,10
1498748325,SKU_1498748325_1751689447,4640,2,JPY,,,,,4540,4740,,10
1292232005,SKU_1292232005_1751689450,2340,2,JPY,,,,,2240,2440,,10
191422017X,SKU_191422017X_1751689456,5930,2,JPY,,,,,5830,6030,,10
0387254250,SKU_0387254250_1751689483,4360,2,JPY,,,,,4260,4460,,10
1607557711,SKU_1607557711_1751689496,3150,2,JPY,,,,,3050,3250,,10
1786785315,SKU_1786785315_1751689502,2480,2,JPY,,,,,2380,2580,,10
1400224500,SKU_1400224500_1751689505,3390,2,JPY,,,,,3290,3490,,10
1032044063,SKU_1032044063_1751689511,3560,2,JPY,,,,,3460,3660,,10
1642930342,SKU_1642930342_1751689526,3040,2,JPY,,,,,2940,3140,,10
0062419714,SKU_0062419714_1751689529,3620,2,JPY,,,,,3520,3720,,10
0768011191,SKU_0768011191_1751689535,12900,2,JPY,,,,,12800,13000,,10
184538637X,SKU_184538637X_1751689565,4200,2,JPY,,,,,4100,4300,,10
1438012020,SKU_1438012020_1751689568,2930,2,JPY,,,,,2830,3030,,10
1416567739,SKU_1416567739_1751689579,2930,2,JPY,,,,,2830,3030,,10
8866480282,SKU_8866480282_1751689582,11060,2,JPY,,,,,10960,11160,,10
1910787043,SKU_1910787043_1751689588,8460,2,JPY,,,,,8360,8560,,10
0739098780,SKU_0739098780_1751689606,4220,2,JPY,,,,,4120,4320,,10
1576878392,SKU_1576878392_1751689615,5340,2,JPY,,,,,5240,5440,,10
193799497X,SKU_193799497X_1751689625,9370,2,JPY,,,,,9270,9470,,10
1631494260,SKU_1631494260_1751689633,3050,2,JPY,,,,,2950,3150,,10
1802676244,SKU_1802676244_1751689645,2960,2,JPY,,,,,2860,3060,,10
0738219207,SKU_0738219207_1751689663,3000,2,JPY,,,,,2900,3100,,10
0814414214,SKU_0814414214_1751689666,2810,2,JPY,,,,,2710,2910,,10
1455528323,SKU_1455528323_1751689680,3130,2,JPY,,,,,3030,3230,,10
1540900819,SKU_1540900819_1751689686,3880,2,JPY,,,,,3780,3980,,10
0807008133,SKU_0807008133_1751689689,2750,2,JPY,,,,,2650,2850,,10
1770851968,SKU_1770851968_1751689700,4700,2,JPY,,,,,4600,4800,,10
1568584741,SKU_1568584741_1751689716,2980,2,JPY,,,,,2880,3080,,10
1616494441,SKU_1616494441_1751689736,2520,2,JPY,,,,,2420,2620,,10
0060758686,SKU_0060758686_1751689745,2340,2,JPY,,,,,2240,2440,,10
0060758678,SKU_0060758678_1751689748,5310,2,JPY,,,,,5210,5410,,10
9644354303,SKU_9644354303_1751689760,2430,2,JPY,,,,,2330,2530,,10
1907317090,SKU_1907317090_1751689763,6300,2,JPY,,,,,6200,6400,,10
9814280100,SKU_9814280100_1751689789,12700,2,JPY,,,,,12600,12800,,10
0593083482,SKU_0593083482_1751689814,2810,2,JPY,,,,,2710,2910,,10
1478947756,SKU_1478947756_1751689817,3110,2,JPY,,,,,3010,3210,,10
1478947772,SKU_1478947772_1751689820,4360,2,JPY,,,,,4260,4460,,10
1455533874,SKU_1455533874_1751689826,2780,2,JPY,,,,,2680,2880,,10
0142180394,SKU_0142180394_1751689832,1960,2,JPY,,,,,1860,2060,,10
1625951248,SKU_1625951248_1751689841,2280,2,JPY,,,,,2180,2380,,10
0711253722,SKU_0711253722_1751689849,3350,2,JPY,,,,,3250,3450,,10
1454937580,SKU_1454937580_1751689864,4220,2,JPY,,,,,4120,4320,,10
1643136062,SKU_1643136062_1751689887,5830,2,JPY,,,,,5730,5930,,10
1914253299,SKU_1914253299_1751689890,7790,2,JPY,,,,,7690,7890,,10
180144983X,SKU_180144983X_1751689893,6220,2,JPY,,,,,6120,6320,,10
1643133144,SKU_1643133144_1751689899,2580,2,JPY,,,,,2480,2680,,10
1910787418,SKU_1910787418_1751689902,4380,2,JPY,,,,,4280,4480,,10
1473679095,SKU_1473679095_1751689908,3110,2,JPY,,,,,3010,3210,,10
0760354383,SKU_0760354383_1751689928,2240,2,JPY,,,,,2140,2340,,10
1588344967,SKU_1588344967_1751689949,4360,2,JPY,,,,,4260,4460,,10
0062863894,SKU_0062863894_1751689952,3030,2,JPY,,,,,2930,3130,,10
0804173184,SKU_0804173184_1751689961,2320,2,JPY,,,,,2220,2420,,10
1576879275,SKU_1576879275_1751689964,6000,2,JPY,,,,,5900,6100,,10
1250274524,SKU_1250274524_1751689972,6720,2,JPY,,,,,6620,6820,,10
1101902787,SKU_1101902787_1751689996,6070,2,JPY,,,,,5970,6170,,10
1943645418,SKU_1943645418_1751690000,3380,2,JPY,,,,,3280,3480,,10
1610393430,SKU_1610393430_1751690003,3990,2,JPY,,,,,3890,4090,,10
0393285138,SKU_0393285138_1751690006,3580,2,JPY,,,,,3480,3680,,10
1451623313,SKU_1451623313_1751690009,4090,2,JPY,,,,,3990,4190,,10
1641606541,SKU_1641606541_1751690012,3440,2,JPY,,,,,3340,3540,,10
1416631887,SKU_1416631887_1751690018,3340,2,JPY,,,,,3240,3440,,10
9812706372,SKU_9812706372_1751690021,8450,2,JPY,,,,,8350,8550,,10
0527762911,SKU_0527762911_1751690026,6480,2,JPY,,,,,6380,6580,,10
1581157630,SKU_1581157630_1751690029,5670,2,JPY,,,,,5570,5770,,10
1631066587,SKU_1631066587_1751690033,2970,2,JPY,,,,,2870,3070,,10
1587612585,SKU_1587612585_1751690035,2660,2,JPY,,,,,2560,2760,,10
1982161000,SKU_1982161000_1751690039,2240,2,JPY,,,,,2140,2340,,10
1927018390,SKU_1927018390_1751690041,3640,2,JPY,,,,,3540,3740,,10
1101981733,SKU_1101981733_1751690047,8400,2,JPY,,,,,8300,8500,,10
1784711004,SKU_1784711004_1751690051,8250,2,JPY,,,,,8150,8350,,10
9814374490,SKU_9814374490_1751690071,10710,2,JPY,,,,,10610,10810,,10
1416560440,SKU_1416560440_1751690090,3510,2,JPY,,,,,3410,3610,,10
1841120480,SKU_1841120480_1751690099,2220,2,JPY,,,,,2120,2320,,10
0333986652,SKU_0333986652_1751690119,6190,2,JPY,,,,,6090,6290,,10
0857933728,SKU_0857933728_1751690134,4880,2,JPY,,,,,4780,4980,,10
1623366623,SKU_1623366623_1751690140,8360,2,JPY,,,,,8260,8460,,10
0821368621,SKU_0821368621_1751690143,7440,2,JPY,,,,,7340,7540,,10
1576878619,SKU_1576878619_1751690151,6870,2,JPY,,,,,6770,6970,,10
1780527349,SKU_1780527349_1751690154,2210,2,JPY,,,,,2110,2310,,10
1510737367,SKU_1510737367_1751690166,1710,2,JPY,,,,,1610,1810,,10
1402058640,SKU_1402058640_1751690190,3760,2,JPY,,,,,3660,3860,,10
1845422406,SKU_1845422406_1751690212,11180,2,JPY,,,,,11080,11280,,10
0544668588,SKU_0544668588_1751690215,1530,2,JPY,,,,,1430,1630,,10
1770856315,SKU_1770856315_1751690224,3560,2,JPY,,,,,3460,3660,,10
1770851720,SKU_1770851720_1751690230,2980,2,JPY,,,,,2880,3080,,10
168412090X,SKU_168412090X_1751690233,3510,2,JPY,,,,,3410,3610,,10
0500287279,SKU_0500287279_1751690242,3320,2,JPY,,,,,3220,3420,,10
1845892763,SKU_1845892763_1751690245,11190,2,JPY,,,,,11090,11290,,10
0500287880,SKU_0500287880_1751690247,4480,2,JPY,,,,,4380,4580,,10
1454936649,SKU_1454936649_1751690250,4020,2,JPY,,,,,3920,4120,,10
1568585993,SKU_1568585993_1751690262,3090,2,JPY,,,,,2990,3190,,10
1568585640,SKU_1568585640_1751690265,3180,2,JPY,,,,,3080,3280,,10
1783966343,SKU_1783966343_1751690271,2800,2,JPY,,,,,2700,2900,,10
1637581513,SKU_1637581513_1751690280,3270,2,JPY,,,,,3170,3370,,10
1608872114,SKU_1608872114_1751690297,5190,2,JPY,,,,,5090,5290,,10
1608872386,SKU_1608872386_1751690300,6770,2,JPY,,,,,6670,6870,,10
1780678320,SKU_1780678320_1751690324,4130,2,JPY,,,,,4030,4230,,10
1631597329,SKU_1631597329_1751690327,3410,2,JPY,,,,,3310,3510,,10
1782494014,SKU_1782494014_1751690330,2110,2,JPY,,,,,2010,2210,,10
1783123826,SKU_1783123826_1751690345,1580,2,JPY,,,,,1480,1680,,10
155468188X,SKU_155468188X_1751690351,4500,2,JPY,,,,,4400,4600,,10
1250318637,SKU_1250318637_1751690362,3040,2,JPY,,,,,2940,3140,,10
160606441X,SKU_160606441X_1751690365,3620,2,JPY,,,,,3520,3720,,10
1419751468,SKU_1419751468_1751690374,2400,2,JPY,,,,,2300,2500,,10
178471917X,SKU_178471917X_1751690384,8290,2,JPY,,,,,8190,8390,,10
1783351020,SKU_1783351020_1751690394,2060,2,JPY,,,,,1960,2160,,10
1588340937,SKU_1588340937_1751690406,3520,2,JPY,,,,,3420,3620,,10
1982140968,SKU_1982140968_1751690409,3320,2,JPY,,,,,3220,3420,,10
1842931105,SKU_1842931105_1751690414,3840,2,JPY,,,,,3740,3940,,10
1591200474,SKU_1591200474_1751690420,2420,2,JPY,,,,,2320,2520,,10
3540314040,SKU_3540314040_1751690423,9990,2,JPY,,,,,9890,10090,,10
1507209584,SKU_1507209584_1751690432,2480,2,JPY,,,,,2380,2580,,10
0525654895,SKU_0525654895_1751690447,4650,2,JPY,,,,,4550,4750,,10
3764365471,SKU_3764365471_1751690450,7290,2,JPY,,,,,7190,7390,,10
1595588094,SKU_1595588094_1751690473,3750,2,JPY,,,,,3650,3850,,10
1543986684,SKU_1543986684_1751690479,3540,2,JPY,,,,,3440,3640,,10
1633222705,SKU_1633222705_1751690485,2150,2,JPY,,,,,2050,2250,,10
1633221954,SKU_1633221954_1751690488,3130,2,JPY,,,,,3030,3230,,10
0593450736,SKU_0593450736_1751690493,3130,2,JPY,,,,,3030,3230,,10
0785837035,SKU_0785837035_1751690506,5480,2,JPY,,,,,5380,5580,,10
1597266493,SKU_1597266493_1751690509,4370,2,JPY,,,,,4270,4470,,10
1507207565,SKU_1507207565_1751690522,2480,2,JPY,,,,,2380,2580,,10
1454928972,SKU_1454928972_1751690524,3310,2,JPY,,,,,3210,3410,,10
1510739238,SKU_1510739238_1751690527,2300,2,JPY,,,,,2200,2400,,10
0817622985,SKU_0817622985_1751690533,10080,2,JPY,,,,,9980,10180,,10
3662449021,SKU_3662449021_1751690536,27250,2,JPY,,,,,27150,27350,,10
1784412112,SKU_1784412112_1751690539,8060,2,JPY,,,,,7960,8160,,10
3540140239,SKU_3540140239_1751690572,2510,2,JPY,,,,,2410,2610,,10
1635768144,SKU_1635768144_1751690578,3700,2,JPY,,,,,3600,3800,,10
9351501892,SKU_9351501892_1751690587,2850,2,JPY,,,,,2750,2950,,10
1849300038,SKU_1849300038_1751690590,4520,2,JPY,,,,,4420,4620,,10
1839406860,SKU_1839406860_1751690616,3180,2,JPY,,,,,3080,3280,,10
1645769429,SKU_1645769429_1751690619,1940,2,JPY,,,,,1840,2040,,10
168255841X,SKU_168255841X_1751690622,1800,2,JPY,,,,,1700,1900,,10
1682559688,SKU_1682559688_1751690625,2980,2,JPY,,,,,2880,3080,,10
1645769070,SKU_1645769070_1751690631,1650,2,JPY,,,,,1550,1750,,10
1682559092,SKU_1682559092_1751690640,4040,2,JPY,,,,,3940,4140,,10
1682558851,SKU_1682558851_1751690646,3180,2,JPY,,,,,3080,3280,,10
1682558533,SKU_1682558533_1751690649,2280,2,JPY,,,,,2180,2380,,10
1682558177,SKU_1682558177_1751690652,1990,2,JPY,,,,,1890,2090,,10
0500420165,SKU_0500420165_1751690655,5670,2,JPY,,,,,5570,5770,,10
1743360533,SKU_1743360533_1751690658,17430,2,JPY,,,,,17330,17530,,10
0061953377,SKU_0061953377_1751690661,2430,2,JPY,,,,,2330,2530,,10
0306473577,SKU_0306473577_1751690664,10440,2,JPY,,,,,10340,10540,,10
8499369618,SKU_8499369618_1751690667,5690,2,JPY,,,,,5590,5790,,10
0792384156,SKU_0792384156_1751690680,8380,2,JPY,,,,,8280,8480,,10
1631591312,SKU_1631591312_1751690688,2540,2,JPY,,,,,2440,2640,,10
0821371851,SKU_0821371851_1751690691,6890,2,JPY,,,,,6790,6990,,10
0814474039,SKU_0814474039_1751690700,2500,2,JPY,,,,,2400,2600,,10
1848310617,SKU_1848310617_1751690704,3200,2,JPY,,,,,3100,3300,,10
1400042410,SKU_1400042410_1751690711,8580,2,JPY,,,,,8480,8680,,10
0785835954,SKU_0785835954_1751690723,3110,2,JPY,,,,,3010,3210,,10
1864707615,SKU_1864707615_1751690738,6390,2,JPY,,,,,6290,6490,,10
006298795X,SKU_006298795X_1751690743,3150,2,JPY,,,,,3050,3250,,10
1596682612,SKU_1596682612_1751690749,4400,2,JPY,,,,,4300,4500,,10
1440311730,SKU_1440311730_1751690752,5520,2,JPY,,,,,5420,5620,,10
1454945605,SKU_1454945605_1751690758,2800,2,JPY,,,,,2700,2900,,10
1454936967,SKU_1454936967_1751690761,2200,2,JPY,,,,,2100,2300,,10
1419761048,SKU_1419761048_1751690764,4440,2,JPY,,,,,4340,4540,,10
1909399884,SKU_1909399884_1751690770,11690,2,JPY,,,,,11590,11790,,10
1419756354,SKU_1419756354_1751690782,8670,2,JPY,,,,,8570,8770,,10
1594740968,SKU_1594740968_1751690785,11280,2,JPY,,,,,11180,11380,,10
163322810X,SKU_163322810X_1751690788,3150,2,JPY,,,,,3050,3250,,10
0785834141,SKU_0785834141_1751690797,2230,2,JPY,,,,,2130,2330,,10
0062358278,SKU_0062358278_1751690800,2990,2,JPY,,,,,2890,3090,,10
1851688536,SKU_1851688536_1751690806,2040,2,JPY,,,,,1940,2140,,10
1631061666,SKU_1631061666_1751690809,3170,2,JPY,,,,,3070,3270,,10
9812835504,SKU_9812835504_1751690820,12840,2,JPY,,,,,12740,12940,,10
1914028090,SKU_1914028090_1751690839,5670,2,JPY,,,,,5570,5770,,10
1032353937,SKU_1032353937_1751690845,15700,2,JPY,,,,,15600,15800,,10
1032374594,SKU_1032374594_1751690848,18740,2,JPY,,,,,18640,18840,,10
3540731342,SKU_3540731342_1751690864,3750,2,JPY,,,,,3650,3850,,10
0711255865,SKU_0711255865_1751690875,2670,2,JPY,,,,,2570,2770,,10
1803112859,SKU_1803112859_1751690881,2710,2,JPY,,,,,2610,2810,,10
0711241287,SKU_0711241287_1751690884,7050,2,JPY,,,,,6950,7150,,10
1788887808,SKU_1788887808_1751690890,4760,2,JPY,,,,,4660,4860,,10
1476756228,SKU_1476756228_1751690909,2190,2,JPY,,,,,2090,2290,,10
9814335266,SKU_9814335266_1751690912,11530,2,JPY,,,,,11430,11630,,10
1849807647,SKU_1849807647_1751690918,7420,2,JPY,,,,,7320,7520,,10
3833156252,SKU_3833156252_1751690939,6760,2,JPY,,,,,6660,6860,,10
1137398132,SKU_1137398132_1751690945,7290,2,JPY,,,,,7190,7390,,10
1848448546,SKU_1848448546_1751690949,14720,2,JPY,,,,,14620,14820,,10
1782544887,SKU_1782544887_1751690952,3700,2,JPY,,,,,3600,3800,,10
184720628X,SKU_184720628X_1751690956,8150,2,JPY,,,,,8050,8250,,10
1840645571,SKU_1840645571_1751690962,12930,2,JPY,,,,,12830,13030,,10
0794608132,SKU_0794608132_1751690974,10620,2,JPY,,,,,10520,10720,,10
1474618626,SKU_1474618626_1751690977,2210,2,JPY,,,,,2110,2310,,10
1523082712,SKU_1523082712_1751690980,2390,2,JPY,,,,,2290,2490,,10
1580405398,SKU_1580405398_1751690983,2770,2,JPY,,,,,2670,2870,,10
0063018292,SKU_0063018292_1751690986,3110,2,JPY,,,,,3010,3210,,10
162097634X,SKU_162097634X_1751690989,2420,2,JPY,,,,,2320,2520,,10
1913543862,SKU_1913543862_1751691004,2110,2,JPY,,,,,2010,2210,,10
1583761608,SKU_1583761608_1751691010,1900,2,JPY,,,,,1800,2000,,10
159370142X,SKU_159370142X_1751691030,7600,2,JPY,,,,,7500,7700,,10
0275956636,SKU_0275956636_1751691050,10270,2,JPY,,,,,10170,10370,,10
0896036634,SKU_0896036634_1751691056,12490,2,JPY,,,,,12390,12590,,10
1412987989,SKU_1412987989_1751691062,9350,2,JPY,,,,,9250,9450,,10
0199918066,SKU_0199918066_1751691071,7100,2,JPY,,,,,7000,7200,,10
1882606426,SKU_1882606426_1751691074,2980,2,JPY,,,,,2880,3080,,10
073820398X,SKU_073820398X_1751691077,4050,2,JPY,,,,,3950,4150,,10
0760355630,SKU_0760355630_1751691080,18110,2,JPY,,,,,18010,18210,,10
0525576649,SKU_0525576649_1751691083,5650,2,JPY,,,,,5550,5750,,10
1788280482,SKU_1788280482_1751691086,2970,2,JPY,,,,,2870,3070,,10
1250225930,SKU_1250225930_1751691091,2280,2,JPY,,,,,2180,2380,,10
1250216869,SKU_1250216869_1751691097,2370,2,JPY,,,,,2270,2470,,10
184975876X,SKU_184975876X_1751691128,4410,2,JPY,,,,,4310,4510,,10
3211224033,SKU_3211224033_1751691132,3830,2,JPY,,,,,3730,3930,,10
1472848616,SKU_1472848616_1751691143,2200,2,JPY,,,,,2100,2300,,10
1609617541,SKU_1609617541_1751691185,5640,2,JPY,,,,,5540,5740,,10
3540853642,SKU_3540853642_1751691191,9200,2,JPY,,,,,9100,9300,,10
9881574331,SKU_9881574331_1751691197,8430,2,JPY,,,,,8330,8530,,10
0908988729,SKU_0908988729_1751691226,3000,2,JPY,,,,,2900,3100,,10
1841126497,SKU_1841126497_1751691232,1990,2,JPY,,,,,1890,2090,,10
9812875204,SKU_9812875204_1751691241,20600,2,JPY,,,,,20500,20700,,10
1912248174,SKU_1912248174_1751691244,1870,2,JPY,,,,,1770,1970,,10
1560915897,SKU_1560915897_1751691276,16630,2,JPY,,,,,16530,16730,,10
0768079780,SKU_0768079780_1751691278,14000,2,JPY,,,,,13900,14100,,10
0760358990,SKU_0760358990_1751691284,6710,2,JPY,,,,,6610,6810,,10
1647225477,SKU_1647225477_1751691320,4410,2,JPY,,,,,4310,4510,,10
0387219471,SKU_0387219471_1751691323,4370,2,JPY,,,,,4270,4470,,10
1529394767,SKU_1529394767_1751691335,1620,2,JPY,,,,,1520,1720,,10
0762764120,SKU_0762764120_1751691338,4240,2,JPY,,,,,4140,4340,,10
1667868101,SKU_1667868101_1751691344,3090,2,JPY,,,,,2990,3190,,10
0821379410,SKU_0821379410_1751691346,4310,2,JPY,,,,,4210,4410,,10
1682970248,SKU_1682970248_1751691356,1470,2,JPY,,,,,1370,1570,,10
1629147559,SKU_1629147559_1751691359,2700,2,JPY,,,,,2600,2800,,10
1680206095,SKU_1680206095_1751691365,5760,2,JPY,,,,,5660,5860,,10
1680206117,SKU_1680206117_1751691368,5760,2,JPY,,,,,5660,5860,,10
1910787922,SKU_1910787922_1751691384,4150,2,JPY,,,,,4050,4250,,10
1438011229,SKU_1438011229_1751691390,3020,2,JPY,,,,,2920,3120,,10
0981939821,SKU_0981939821_1751691393,2870,2,JPY,,,,,2770,2970,,10
1984824570,SKU_1984824570_1751691402,4550,2,JPY,,,,,4450,4650,,10
1592337473,SKU_1592337473_1751691405,3260,2,JPY,,,,,3160,3360,,10
1623541492,SKU_1623541492_1751691407,2400,2,JPY,,,,,2300,2500,,10
161519066X,SKU_161519066X_1751691413,1970,2,JPY,,,,,1870,2070,,10
1400221412,SKU_1400221412_1751691434,3270,2,JPY,,,,,3170,3370,,10
0738235032,SKU_0738235032_1751691440,3690,2,JPY,,,,,3590,3790,,10
178504074X,SKU_178504074X_1751691443,2680,2,JPY,,,,,2580,2780,,10
160741984X,SKU_160741984X_1751691457,7180,2,JPY,,,,,7080,7280,,10
9401786968,SKU_9401786968_1751691460,15330,2,JPY,,,,,15230,15430,,10
1943645248,SKU_1943645248_1751691469,5090,2,JPY,,,,,4990,5190,,10
1399017152,SKU_1399017152_1751691504,4660,2,JPY,,,,,4560,4760,,10
0762778121,SKU_0762778121_1751691511,4230,2,JPY,,,,,4130,4330,,10
1787138666,SKU_1787138666_1751691517,2990,2,JPY,,,,,2890,3090,,10
1408344025,SKU_1408344025_1751691523,3170,2,JPY,,,,,3070,3270,,10
1984860461,SKU_1984860461_1751691527,2870,2,JPY,,,,,2770,2970,,10
1984856650,SKU_1984856650_1751691536,3610,2,JPY,,,,,3510,3710,,10
1785006835,SKU_1785006835_1751691545,3740,2,JPY,,,,,3640,3840,,10
0451493400,SKU_0451493400_1751691565,3900,2,JPY,,,,,3800,4000,,10
1400223024,SKU_1400223024_1751691568,3460,2,JPY,,,,,3360,3560,,10
1582343942,SKU_1582343942_1751691573,3680,2,JPY,,,,,3580,3780,,10
0804843961,SKU_0804843961_1751691579,5050,2,JPY,,,,,4950,5150,,10
1576878384,SKU_1576878384_1751691590,5220,2,JPY,,,,,5120,5320,,10
1466893281,SKU_1466893281_1751691596,2640,2,JPY,,,,,2540,2740,,10
9814302074,SKU_9814302074_1751691602,3400,2,JPY,,,,,3300,3500,,10
0406949875,SKU_0406949875_1751691614,8990,2,JPY,,,,,8890,9090,,10
1545801657,SKU_1545801657_1751691636,4610,2,JPY,,,,,4510,4710,,10
1423633008,SKU_1423633008_1751691642,9890,2,JPY,,,,,9790,9990,,10
1423638573,SKU_1423638573_1751691645,5990,2,JPY,,,,,5890,6090,,10
1472848454,SKU_1472848454_1751691651,2470,2,JPY,,,,,2370,2570,,10
0740785338,SKU_0740785338_1751691654,3090,2,JPY,,,,,2990,3190,,10
1942084102,SKU_1942084102_1751691664,5080,2,JPY,,,,,4980,5180,,10
1483561887,SKU_1483561887_1751691666,2780,2,JPY,,,,,2680,2880,,10
1592336914,SKU_1592336914_1751691673,2860,2,JPY,,,,,2760,2960,,10
0735201420,SKU_0735201420_1751691676,5250,2,JPY,,,,,5150,5350,,10
1438006748,SKU_1438006748_1751691679,3400,2,JPY,,,,,3300,3500,,10
1780090021,SKU_1780090021_1751691682,4140,2,JPY,,,,,4040,4240,,10
9813235586,SKU_9813235586_1751691720,16820,2,JPY,,,,,16720,16920,,10
1634505298,SKU_1634505298_1751691753,1950,2,JPY,,,,,1850,2050,,10
1839407034,SKU_1839407034_1751691756,2830,2,JPY,,,,,2730,2930,,10
031334065X,SKU_031334065X_1751691759,6380,2,JPY,,,,,6280,6480,,10
1524102245,SKU_1524102245_1751691765,3150,2,JPY,,,,,3050,3250,,10
160163028X,SKU_160163028X_1751691771,2500,2,JPY,,,,,2400,2600,,10
0387096116,SKU_0387096116_1751691774,3890,2,JPY,,,,,3790,3990,,10
1098367391,SKU_1098367391_1751691787,4320,2,JPY,,,,,4220,4420,,10
1632172755,SKU_1632172755_1751691795,2420,2,JPY,,,,,2320,2520,,10
1628655275,SKU_1628655275_1751691804,6080,2,JPY,,,,,5980,6180,,10
1449491855,SKU_1449491855_1751691810,2790,2,JPY,,,,,2690,2890,,10
1098352319,SKU_1098352319_1751691819,3090,2,JPY,,,,,2990,3190,,10
177458039X,SKU_177458039X_1751691822,3480,2,JPY,,,,,3380,3580,,10
1416206892,SKU_1416206892_1751691828,3000,2,JPY,,,,,2900,3100,,10
1682752488,SKU_1682752488_1751691831,2810,2,JPY,,,,,2710,2910,,10
1626560471,SKU_1626560471_1751691834,2070,2,JPY,,,,,1970,2170,,10
1633225070,SKU_1633225070_1751691836,3780,2,JPY,,,,,3680,3880,,10
1434702669,SKU_1434702669_1751691842,2570,2,JPY,,,,,2470,2670,,10
1250852692,SKU_1250852692_1751691848,2210,2,JPY,,,,,2110,2310,,10
1250769876,SKU_1250769876_1751691851,4270,2,JPY,,,,,4170,4370,,10
1472141032,SKU_1472141032_1751691857,2430,2,JPY,,,,,2330,2530,,10
1848508964,SKU_1848508964_1751691866,4040,2,JPY,,,,,3940,4140,,10
1683646991,SKU_1683646991_1751691869,3360,2,JPY,,,,,3260,3460,,10
1642937886,SKU_1642937886_1751691872,3180,2,JPY,,,,,3080,3280,,10
1592338496,SKU_1592338496_1751691877,4440,2,JPY,,,,,4340,4540,,10
1843979977,SKU_1843979977_1751691880,3100,2,JPY,,,,,3000,3200,,10
0648515990,SKU_0648515990_1751691892,2450,2,JPY,,,,,2350,2550,,10
1473679354,SKU_1473679354_1751691896,2770,2,JPY,,,,,2670,2870,,10
1592335047,SKU_1592335047_1751691899,4550,2,JPY,,,,,4450,4650,,10
1592334156,SKU_1592334156_1751691902,3160,2,JPY,,,,,3060,3260,,10
1441908226,SKU_1441908226_1751691904,3550,2,JPY,,,,,3450,3650,,10
0735201196,SKU_0735201196_1751691907,2500,2,JPY,,,,,2400,2600,,10
0857834894,SKU_0857834894_1751691910,4250,2,JPY,,,,,4150,4350,,10
1859591507,SKU_1859591507_1751691913,4350,2,JPY,,,,,4250,4450,,10
047084762X,SKU_047084762X_1751691922,2890,2,JPY,,,,,2790,2990,,10
1782409424,SKU_1782409424_1751691937,3210,2,JPY,,,,,3110,3310,,10
1782407790,SKU_1782407790_1751691940,3980,2,JPY,,,,,3880,4080,,10
1864707984,SKU_1864707984_1751691946,6540,2,JPY,,,,,6440,6640,,10
1438001738,SKU_1438001738_1751691949,4930,2,JPY,,,,,4830,5030,,10
154397810X,SKU_154397810X_1751691958,3050,2,JPY,,,,,2950,3150,,10
1786780909,SKU_1786780909_1751691969,2450,2,JPY,,,,,2350,2550,,10
1507215983,SKU_1507215983_1751691972,2230,2,JPY,,,,,2130,2330,,10
1538707764,SKU_1538707764_1751691975,3770,2,JPY,,,,,3670,3870,,10
1543964508,SKU_1543964508_1751691982,10980,2,JPY,,,,,10880,11080,,10
